date,open,high,low,price_usd,volume,log_return,pct_return,volatility_30d,volatility_90d
2023-10-13,0.3102754266,0.3111367563,0.3078418715,0.3088635926,199.17,-0.0045708175571848,-0.0045603872683147,0.22039211722135696,0.6604493214421753
2023-10-14,0.3088641198,0.3108073506,0.3088002689,0.3107264154,62.91,0.0060131002399738,0.0060312152180801,0.19166471143531158,0.6608698204810403
2023-10-15,0.3107323034,0.3115708631,0.3105552255,0.3107766597,33.97,0.000161686408716,0.0001616994806679,0.1909181832955411,0.6605840356251026
2023-10-16,0.3108171756,0.3117180299,0.3045218933,0.3054908266,1763.29,-0.0171547675182798,-0.0170084622992684,0.1947884914158107,0.6603135932452231
2023-10-17,0.3054908266,0.3064397191,0.3054490366,0.3055849125,40.39,0.0003079353170921,0.0003079827340388,0.18969765270810615,0.6600878066269075
2023-10-18,0.3055849125,0.3070166818,0.1757800211,0.1757931076,71041.81,-0.5529199074153083,-0.4247323725447343,1.5993525292049167,1.1233651383186722
2023-10-19,0.1757931076,0.1763282983,0.1725051926,0.17293461,563.06,-0.0163942323987905,-0.0162605783527317,1.5982656465650276,1.122965535997166
2023-10-20,0.1729409945,0.1736892477,0.1712484961,0.1727984129,1718.67,-0.0007878744466055,-0.0007875641550293,1.5987753446170643,1.1230474739893153
2023-10-21,0.1727830578,0.1729565291,0.1716485315,0.1729178933,450.45,0.000691204913475,0.0006914438506395,1.598882558505329,1.123019434664582
2023-10-22,0.1729112024,0.2077116815,0.1728927283,0.2076317789,71247.72,0.182949340494777,0.2007535769579032,1.7062549504070152,1.1709447090327023
2023-10-23,0.208972345,0.2589939,0.2087640684,0.2570320208,75991.22,0.2134344545569452,0.237922355439589,1.8328171224267085,1.230481164805894
2023-10-24,0.2570320208,0.2805085699,0.1866193588,0.2190398902,140329.77,-0.1599468114247845,-0.1478108855143856,1.8836390232729754,1.2554252890837192
2023-10-25,0.2190514474,0.2246455409,0.2144749327,0.22073143,13749.03,0.0076928533735758,0.0077225193934105,1.8830754253284314,1.255715139972156
2023-10-26,0.2207234576,0.2211108145,0.2153853201,0.2205481155,36.6,-0.0008308316685613,-0.0008304866234953,1.883371485044887,1.2557641622033524
2023-10-27,0.220561302,0.2210643772,0.2192217106,0.2200122335,24.48,-0.0024327303421807,-0.0024297736518179,1.8830013283218037,1.2557756846393484
2023-10-28,0.2199924809,0.2275808905,0.2197999859,0.2275490565,605.39,0.0336826964880498,0.0342563814752601,1.8877029037524717,1.25806846605433
2023-10-29,0.2275544309,0.2368531767,0.2275312613,0.2368325404,935.81,0.0399874626861062,0.0407977253028073,1.8941746086593854,1.261022275714557
2023-10-30,0.2367826607,0.2371549145,0.2362534182,0.2368709346,539.35,0.0001621022521907,0.0001621153914708,1.8940909886790518,1.261005614936607
2023-10-31,0.2368726029,0.2379627674,0.2324142719,0.2325025817,753.45,-0.018614083999106,-0.0184419118680676,1.893815522710279,1.2609455412024264
2023-11-01,0.2324763426,0.2325823195,0.2276277474,0.2286754307,4457.94,-0.0165976640520705,-0.0164606817353031,1.8919078546787191,1.2608899520187646
2023-11-02,0.2287038946,0.229062561,0.2265725574,0.2270375904,546.39,-0.0071880647521213,-0.0071622924027578,1.889899580191143,1.2599982957537945
2023-11-03,0.2270173506,0.2283224113,0.1811331694,0.2114980885,51708.09,-0.0708996396271585,-0.0684446213185321,1.8976421881472676,1.2632673523855646
2023-11-04,0.2115037005,0.213425992,0.2113478978,0.2126823042,8.14,0.0055835620740003,0.0055991792096032,1.8983164564430561,1.2561480124337145
2023-11-05,0.2126980086,0.2131619433,0.210465203,0.2113761005,131.79,-0.0061605091024878,-0.0061415720734889,1.8980212754859536,1.2558894898929192
2023-11-06,0.2113386999,0.2126803429,0.2020505184,0.202317296,812.46,-0.0438017762859366,-0.042856332757449,1.8996949466445854,1.2567619599621402
2023-11-07,0.2023086067,0.2037689862,0.2011747507,0.203057472,514.01,0.0036518149672639,0.0036584909675738,1.8998696176504954,1.256809344898773
2023-11-08,0.2030526519,0.2077205925,0.2029778839,0.2040745078,1545.54,0.0049961092028537,0.00500861056716,1.900174874658782,1.2572003641362928
2023-11-09,0.2040559176,0.2257637766,0.2029380333,0.2251598185,3440.46,0.0983252930259304,0.1033216295720007,1.9279909764377305,1.271162198421999
2023-11-10,0.2251310978,0.2562057525,0.2250817222,0.2557237389,4611.99,0.1272872623595032,0.1357432272046355,1.969087343801858,1.2924371507794234
2023-11-11,0.2557331668,0.2642538783,0.2555657759,0.2641141231,832.14,0.0322835773464405,0.0328103453988721,1.972007854444174,1.2943137888224892
2023-11-12,0.2641460842,0.2761650652,0.264127351,0.2748958796,992.01,0.040011112127696,0.040822339878878,1.9763930066164779,1.2970519447232722
2023-11-13,0.2749753909,0.2821993139,0.2743529757,0.2813434105,655.22,0.0231836182634514,0.0234544472233697,1.9777662010033517,1.2982278614626521
2023-11-14,0.2814011496,0.2890182998,0.2767203862,0.2861729334,1732.99,0.0170202657239145,0.0171659357203959,1.9786268103479385,1.298845511517998
2023-11-15,0.2860870893,0.2860905129,0.2744214339,0.2781307694,1932.22,-0.028504893707597,-0.0281024620478661,1.9796180887580284,1.2978797718974469
2023-11-16,0.2781525344,0.2790531534,0.275372662,0.2756514963,228.88,-0.00895402333403,-0.0089140554471854,1.979660413827859,1.2956725618416576
2023-11-17,0.2755877176,0.275978062,0.2617277595,0.2622104453,1863.16,-0.0499899655980978,-0.0487610304330499,1.113973239889688,1.2973478389042374
2023-11-18,0.2622675026,0.2623834096,0.2499289941,0.2523107115,1314.99,-0.0384860975273045,-0.0377549177671907,1.1209137315660391,1.2980870567307015
2023-11-19,0.2523168588,0.2523517264,0.2442559187,0.2482966704,1736.27,-0.0160370273170001,-0.0159091188643412,1.1233640214149843,1.2980595425659869
2023-11-20,0.2482635098,0.2506612398,0.2470415085,0.2495014745,337.88,0.0048405421547173,0.004852276504792,1.1230627028446294,1.2982600340919859
2023-11-21,0.2495007478,0.2498945211,0.2485553988,0.2495692536,122.33,0.0002716212216043,0.0002716581139885,0.9997794105984463,1.2983742063582484
2023-11-22,0.2495002818,0.2525074274,0.2417949472,0.2518879171,4903.5,0.0092477689423379,0.0092906616762826,0.7836684006193099,1.2984922563653623
2023-11-23,0.2518820384,0.2593480276,0.2517773672,0.2581807723,1482.1,0.0246757922402799,0.024982759286154,0.6240265496783907,1.2998046440468647
2023-11-24,0.2582100899,0.2843071204,0.2581159415,0.2839651734,3986.58,0.0951915943704596,0.0998695637568203,0.6760802372540958,1.311404199686692
2023-11-25,0.283929383,0.2874687706,0.2837483641,0.287104678,1178.04,0.0109952792000664,0.0110559494405944,0.6755462435322112,1.3118246651103203
2023-11-26,0.287098603,0.28930207,0.2757959266,0.275829297,5903.1,-0.0400646957250849,-0.0392727178064302,0.6896368976831417,1.312868638239743
2023-11-27,0.2758212705,0.2758684205,0.2713091416,0.2718825554,314.36,-0.0144119938095871,-0.0143086381429596,0.6878770468848111,1.3127999204109042
2023-11-28,0.2718888695,0.2720152041,0.2604476606,0.2611825378,1208.79,-0.0401506500182756,-0.0393552928920278,0.6925980754546001,1.2543109097509209
2023-11-29,0.2611555881,0.2838519262,0.2609932958,0.275689466,2233.7,0.0540555676869332,0.0555432546225913,0.7079451148490506,1.1688945591041795
2023-11-30,0.2756972151,0.2769280692,0.264257616,0.2685905737,4095.03,-0.0260869198212689,-0.0257495957426243,0.7104433915936934,1.1694516187887998
2023-12-01,0.2685948369,0.2875096747,0.2662536301,0.2870778921,2171.14,0.0665653907011015,0.068830853388955,0.7293043134963922,1.1751653897519818
2023-12-02,0.2870419734,0.4848031709,0.286983052,0.4344416313,53373.63,0.4143080203713693,0.5133231894731471,1.3842063070565858,1.3668843149115066
2023-12-03,0.4347381097,0.4443654583,0.4098146192,0.4176211018,22947.83,-0.0394870339316426,-0.0387175820366643,1.3688682645563301,1.3686200225724996
2023-12-04,0.4175855607,0.4176974894,0.3424169692,0.3568799526,29197.84,-0.157175108419796,-0.1454455939563349,1.4644709663765534,1.3940666016271097
2023-12-05,0.356883874,0.3790106255,0.3498770413,0.3781199381,7059.2,0.0578119838502794,0.0595157709063201,1.4673174795612085,1.397373882579651
2023-12-06,0.3781606122,0.3782067554,0.3223585677,0.3227753125,7119.45,-0.1582549876255328,-0.1463679114042465,1.545556254268661,1.421035462957368
2023-12-07,0.3227686719,0.3439201623,0.3226776694,0.342089935,8347.63,0.0581172161018881,0.0598392186515193,1.5499614674164484,1.4244717677769896
2023-12-08,0.3420501121,0.3877161896,0.3412143083,0.3615096917,19152.78,0.0552151805924459,0.0567679861729928,1.55330334423497,1.4273350437821917
2023-12-09,0.3615276045,0.3615456177,0.3504060205,0.3589283872,1360.24,-0.0071659608830731,-0.0071403466055404,1.5365246079228816,1.424976095604353
2023-12-10,0.3558663622,0.3599381368,0.3360401252,0.3431159027,4627.76,-0.0450545912042613,-0.0440547057961984,1.5085456727548858,1.426786152234022
2023-12-11,0.3430769129,0.3447431462,0.3199361824,0.3293826979,2022.77,-0.0408480085780725,-0.0400249731706765,1.5139543664923447,1.4283012041588294
2023-12-12,0.3293860998,0.3307554491,0.314975055,0.321330242,3881.52,-0.0247509046917104,-0.024447112587695,1.5134531481746198,1.4284590615239026
2023-12-13,0.3213561983,0.3215241171,0.3104089654,0.3109878393,997.85,-0.0327155760787366,-0.0321862101606981,1.5163507762321644,1.427723173961492
2023-12-14,0.3109596896,0.3146756879,0.3092210347,0.3138628714,1498.16,0.0092023657482625,0.0092448376967775,1.5159070705477098,1.4278111442740182
2023-12-15,0.3138840123,0.3409817311,0.313553125,0.3402795897,2850.15,0.0808114271015033,0.08416643288251,1.5291667528767698,1.4343590652941154
2023-12-16,0.3402801737,0.3415512061,0.338432332,0.3407935732,692.68,0.0015093344608867,0.0015104740794271,1.5285352093523255,1.4342292411435476
2023-12-17,0.3407693523,0.3409070296,0.3168884157,0.3196348391,20161.83,-0.0640977203969353,-0.0620866582116635,1.5336499559454815,1.438157099121901
2023-12-18,0.319737364,0.3244946497,0.2989979357,0.3057053583,4072.28,-0.044557459687418,-0.0435793571164564,1.5353010271378542,1.439996139669135
2023-12-19,0.3056777562,0.3094277184,0.279531861,0.2796129709,3944.22,-0.0892153565125489,-0.085351423164767,1.5590591070727515,1.447441922133551
2023-12-20,0.2796317141,0.2828958716,0.2718742606,0.2797729429,5289.48,0.0005719557837068,0.0005721193816048,1.5590872287969475,1.4474456684551427
2023-12-21,0.2797462429,0.2820894315,0.2788494852,0.2809899744,33.38,0.0043406344225151,0.0043500686213071,1.5590514228475887,1.4474660781552993
2023-12-22,0.2809899744,0.2830769748,0.2797164379,0.2804214955,948.45,-0.0020251780548598,-0.0020231287654083,1.5590610721236253,1.447283428829994
2023-12-23,0.2804031761,0.2834456551,0.2803762791,0.2820074916,968.08,0.005639824192106,0.0056557579409957,1.557798176426685,1.447332775212895
2023-12-24,0.2820662012,0.2821208853,0.2771035071,0.2773743803,273.04,-0.0165654894519605,-0.0164290362419576,1.5337784299141417,1.4473142275346458
2023-12-25,0.2773743803,0.278645976,0.2665190357,0.2665773764,1109.45,-0.0397036026618407,-0.0389257432078704,1.5374295591924856,1.4486403665424266
2023-12-26,0.2666595804,0.2771473826,0.26448929,0.2770506769,1702.74,0.0385358941227759,0.0392880320207098,1.5376065111693233,1.4502687244813985
2023-12-27,0.2770827585,0.2775444568,0.2720403651,0.2744538713,599.43,-0.0094172379893747,-0.0093730346702503,1.5372636467374547,1.4502913437322382
2023-12-28,0.2744538713,0.2800916172,0.2741959628,0.2788536791,1010.43,0.0159039960180426,0.0160311376886743,1.533020965666578,1.450461857588377
2023-12-29,0.2788536791,0.2964488092,0.2786683661,0.2959283338,13620.89,0.0594301128884866,0.0612315919772279,1.5346795086364398,1.454120458604815
2023-12-30,0.2954431353,0.2954431353,0.2910301494,0.291197145,675.17,-0.0161167974525934,-0.0159876167964285,1.5333449811451032,1.4543201427155414
2023-12-31,0.291197145,0.2912471424,0.2820091507,0.282009398,1868.63,-0.0320601153922855,-0.0315516383239264,1.524262045861748,1.4536699006224696
2024-01-01,0.282009398,0.2829408614,0.2742017763,0.2742326906,836.25,-0.0279634148661147,-0.0275760575893999,0.8816795491976425,1.4528087911081844
2024-01-02,0.2742326906,0.2777622037,0.2742326906,0.2775269384,1305.41,0.0119410220324741,0.012012600659653,0.8820373299119193,1.452982453000163
2024-01-03,0.2775269384,0.2818634139,0.2775236162,0.2791847956,502.17,0.0059559085950217,0.005973680283283,0.771064182642632,1.4530133332381556
2024-01-04,0.2791847956,0.2867092841,0.2764404674,0.286678203,893.55,0.026486430407648,0.0268403133626808,0.7528966782315923,1.4537525047154132
2024-01-05,0.286678203,0.2878346026,0.268110677,0.2727179125,1849.32,-0.0499223693634013,-0.0486967280871368,0.620367748125649,1.4560597091286591
2024-01-06,0.2727179125,0.2736192,0.2630087302,0.2677199129,1657.85,-0.0184966405370882,-0.0183266275184618,0.5910154403307161,1.4563281783412656
2024-01-07,0.2677199129,0.2677199129,0.2449406758,0.2449416994,1761.63,-0.0889211122977691,-0.0850822535136124,0.6041768143426713,1.4636063815887022
2024-01-08,0.2449416994,0.2576801832,0.2427982763,0.2567327208,5880.01,0.0470153262413413,0.0481380729736211,0.628617000069107,1.4659423272888559
2024-01-09,0.2567327208,0.2761257192,0.2567321345,0.2733541857,5477.48,0.0627327909906079,0.0647422924830389,0.6551913826219445,1.46993007195387
2024-01-10,0.2733541857,0.2733541857,0.2647123081,0.2649568481,1069.2,-0.031201362458372,-0.0307196232554342,0.6515208546983838,1.4707293088017481
2024-01-11,0.2649568481,0.2649568481,0.2586602343,0.2637348405,1423.37,-0.0046227690071176,-0.0046121004562175,0.6494323346718802,1.4707295930531568
2024-01-12,0.2637348405,0.2676173252,0.258149362,0.2581498746,1144.45,-0.0214038807997224,-0.0211764433148529,0.6462971577644402,1.471035072279309
2024-01-13,0.2581498746,0.2585688276,0.2579639651,0.2584929525,59.81,0.0013281049592975,0.0013289872812511,0.6450674956816403,1.4710413543930576
2024-01-14,0.2584929525,0.2622399198,0.2552237288,0.2552257464,1555.84,-0.0127199969915427,-0.0126394397541649,0.5896779044719342,1.4709311047752633
2024-01-15,0.2552257464,0.2554383494,0.2546942431,0.2551728087,201.71,-0.0002074367165066,-0.0002074152029986,0.5894181077108606,1.4709290704786318
2024-01-16,0.2551728087,0.261004236,0.2528821203,0.2601310463,2061.34,0.0192445314560515,0.0194309010637152,0.5717410656686679,1.138084718654074
2024-01-17,0.2601310463,0.2655783016,0.2585078645,0.2586233884,2479.27,-0.0058126236386003,-0.0057957630257684,0.5604623546776731,1.1376761576574252
2024-01-18,0.2586233884,0.2586233884,0.251868153,0.255812205,1544.45,-0.0109293035665621,-0.010869795718754,0.5017983723873366,1.137935445341348
2024-01-19,0.255812205,0.2571999616,0.2532107863,0.2532107863,282.24,-0.0102213117799052,-0.0101692516977445,0.5021121595691443,1.1381815204026526
2024-01-20,0.2532107863,0.2532107863,0.2481883089,0.2513357564,564.81,-0.0074325691415012,-0.0074050159055171,0.5017095002511486,1.0973932226604812
2024-01-21,0.2513357564,0.2532862456,0.2456934832,0.2457155421,566.93,-0.0226151862053926,-0.0223613797754087,0.5046463690955649,1.0381806826442046
2024-01-22,0.2457155421,0.2459469247,0.2331254028,0.2331750801,3435.37,-0.0523849458051029,-0.0510365029937599,0.5223229122201163,1.0065250687586256
2024-01-23,0.2331750801,0.236528076,0.2315918991,0.236528076,443.59,0.014277327342022,0.0143797351696504,0.5247188143899003,1.0067149776628865
2024-01-24,0.236528076,0.2371059816,0.2361803417,0.237066906,39.08,0.0022754896186738,0.0022780805099855,0.5148206043471258,1.0067144278531535
2024-01-25,0.237066906,0.2370948938,0.2323752336,0.2323824935,315.93,-0.019957712125847,-0.0197598752986635,0.5006301390229054,1.007300830705074
2024-01-26,0.2323824935,0.2323824935,0.2310228605,0.231170357,140.74,-0.0052297780562058,-0.0052161265753868,0.5005187191343815,1.0057864290754164
2024-01-27,0.231170357,0.2349997407,0.2310971033,0.2349997407,210.77,0.0164294958289675,0.0165652021725259,0.5007182886929372,1.0039168685227207
2024-01-28,0.2349997407,0.239102317,0.2349997407,0.23886296,388.57,0.016305587620469,0.0164392492029674,0.4663952881135967,1.004291543092465
2024-01-29,0.23886296,0.2388811495,0.2295554615,0.2296639417,950.03,-0.0392728809612359,-0.0385116985069597,0.4750167439302665,1.0059746695109428
2024-01-30,0.2296639417,0.2314933718,0.2284867619,0.2314824224,857.43,0.007886824087329,0.0079180070085855,0.47146683873860623,1.0056745025722562
2024-01-31,0.2314824224,0.2399825162,0.2314824224,0.2398337393,1010.63,0.0354419888752894,0.0360775423611603,0.48217122681438424,1.0073240315973262
2024-02-01,0.2398337393,0.288249232,0.2398337393,0.2850246761,8100.72,0.1726298289664467,0.1884261027322438,0.7037105850146146,1.0402610998704926
2024-02-02,0.2850246761,0.2870201542,0.2523668652,0.261196892,8883.04,-0.0873012609241343,-0.0835990217620318,0.748364693790299,1.0512407924622205
2024-02-03,0.261196892,0.2612016705,0.2464786683,0.2464786802,985.68,-0.0579989987220469,-0.0563491077068406,0.7601694232721659,1.055987743692731
2024-02-04,0.2464786802,0.2470479724,0.161552562,0.2054692896,20408.89,-0.1819789192485075,-0.1663810864563368,0.9095937305327775,1.0973515156085603
2024-02-05,0.2054692896,0.2114144342,0.2036354011,0.2088907966,2662.64,0.0165150306727432,0.0166521576370897,0.9122201800438269,1.097678068241587
2024-02-06,0.2088907966,0.2088913769,0.2012841594,0.2055842254,4969.74,-0.0159558051762997,-0.0158291856502021,0.8801109996837734,1.097984903265677
2024-02-07,0.2055926875,0.2077308152,0.203107887,0.2034526895,443.26,-0.0104223121047833,-0.0103681880059265,0.8657639733742324,1.0854412089987544
2024-02-08,0.2034526895,0.2094784178,0.2019428838,0.2094784178,1462.7,0.0291872225698464,0.0296173440361426,0.8472936043822756,1.0647961023034682
2024-02-09,0.2094784178,0.2119826949,0.2080167433,0.2080819819,436.26,-0.0066885705973368,-0.00666625189681,0.8446543613139788,1.0632165546650618
2024-02-10,0.2080812747,0.2080848028,0.2050427976,0.2050427976,247.2,-0.0147134196673474,-0.0146057062329432,0.8448043985060025,1.060940279252267
2024-02-11,0.2050427976,0.2108164846,0.204969786,0.2068884518,2867.25,0.0089610416942912,0.0090013120265777,0.8453237580690768,1.0602033121716186
2024-02-12,0.2068884518,0.2089290658,0.2060980757,0.2077579132,3169.04,0.0041937551981673,0.0042025612954004,0.845620991246285,1.0597204130769748
2024-02-13,0.2077579132,0.2132656068,0.2075856623,0.2108974816,1624.1,0.0149986231868845,0.0151116669957001,0.8478854146319943,1.059320856237603
2024-02-14,0.2108974816,0.2166149275,0.2047353977,0.2047791938,6437.62,-0.0294398509780499,-0.0290107200597314,0.850271968579081,1.0601970632848756
2024-02-15,0.2047791938,0.2047794093,0.2037515713,0.2043629586,38.06,-0.0020346734803829,-0.0020326049354727,0.8467212654093448,1.0572502843770608
2024-02-16,0.2043629586,0.2043629586,0.2007950165,0.202344106,1014.29,-0.0099278786019333,-0.0098787598977342,0.8467110757706784,1.0555972538074738
2024-02-17,0.202344106,0.2237347301,0.202344106,0.2237347301,2865.82,0.1004913663143119,0.1057140952749076,0.9032598798593315,1.0692716372929674
2024-02-18,0.2237347301,0.2290825525,0.2237339254,0.2290752571,1437.37,0.0235894737274767,0.0238699061053822,0.9066968692834844,1.070029400373185
2024-02-19,0.2290752571,0.233256913,0.2111148804,0.2121938096,2544.49,-0.0765505299149279,-0.0736938930625344,0.9312065768601322,1.077476905053349
2024-02-20,0.2121938096,0.2205653701,0.2121724283,0.2205058541,1084.58,0.0384241904652617,0.0391719462300468,0.9383165617955906,1.0794284631465356
2024-02-21,0.2205058541,0.2304764449,0.2205026239,0.2236859954,1668.64,0.0143190184146546,0.0144220266304484,0.9280451982366307,1.0788568984829392
2024-02-22,0.2236859954,0.2238930546,0.2106578258,0.2106578258,1670.11,-0.0600081236965764,-0.058243116993993,0.9420198895134152,1.0706599862347546
2024-02-23,0.2106578258,0.2132984091,0.2106323665,0.2129135202,584.13,0.0106509363560697,0.0107078594941047,0.9428064219426615,1.070647106894718
2024-02-24,0.2129135202,0.2200507072,0.2128466438,0.2200471498,910.22,0.032955765847449,0.0335048220202223,0.9472820908138085,1.0705238273897528
2024-02-25,0.2200471498,0.2200471498,0.2144038657,0.2144185835,382.31,-0.0259117384496023,-0.0255789102704387,0.949822453974266,1.0710586364858765
2024-02-26,0.2144185835,0.2169177896,0.206527878,0.2148777014,4145.59,0.0021389333716084,0.0021412225214145,0.9482483591030806,1.0692009047334206
2024-02-27,0.2148777014,0.2169759332,0.2136134254,0.2165245187,667.96,0.0076347557921995,0.0076639748529998,0.9470478902257996,1.0651029419201221
2024-02-28,0.2165245187,0.2165245187,0.2077959499,0.2078742854,1103.66,-0.0407702915122596,-0.0399503638291657,0.9475523225829136,1.0662991706723908
2024-02-29,0.2078742854,0.2238250833,0.207870233,0.2236686364,2448.88,0.0732321549578027,0.0759803020830973,0.9728585602454202,1.0675855613997425
2024-03-01,0.2236686364,0.228081016,0.2211597184,0.2264992725,3533.62,0.0125760781752289,0.0126554895919237,0.9676292840299426,0.8017337166881281
2024-03-02,0.2264992725,0.2264992725,0.2188105667,0.2221581492,1500.26,-0.01935222096622,-0.0191661688449793,0.8145931023540948,0.800146786942114
2024-03-03,0.2221581492,0.2249110095,0.2173872989,0.2238364637,2305.77,0.0075262004230967,0.0075545934553544,0.7803269312407732,0.7590352529091654
2024-03-04,0.2238364637,0.2453491074,0.2226990667,0.2445149705,6388.65,0.0883608236250831,0.0923822082344665,0.808954733568075,0.7678837476902634
2024-03-05,0.2445149705,0.2470054353,0.2402641816,0.2402680614,6148.23,-0.0175213135312338,-0.0173687079008522,0.60185875979189,0.7230760284302133
2024-03-06,0.2402680614,0.241802817,0.2363469398,0.2374051689,3561.89,-0.0119869676525518,-0.0119154101602952,0.6028768959999753,0.7156992748882671
2024-03-07,0.2374051689,0.248587543,0.2374051689,0.2458471733,3900.58,0.0349418412350995,0.0355594801878806,0.6060812739844662,0.7117381753263894
2024-03-08,0.2458471733,0.2458545289,0.2299837196,0.230013262,3688.93,-0.0665731280002376,-0.0644055047998389,0.6401621971355341,0.7193208575963415
2024-03-09,0.230013262,0.2342312487,0.230013262,0.2338771828,1789.32,0.0166591496110702,0.0167986870252725,0.6369157447415454,0.7169859031050362
2024-03-10,0.2338771828,0.2345022598,0.2205673855,0.2321247194,5236.64,-0.007521306900816,-0.0074930926523884,0.6370380211962134,0.7143341403682456
2024-03-11,0.2321247194,0.2358609927,0.2313080944,0.235849647,936.54,0.0159197021744467,0.0160470957579539,0.635551987782682,0.7142126966525261
2024-03-12,0.235849647,0.2459617069,0.235849647,0.2459604544,3681.58,0.0419762555232956,0.0428697160610971,0.6446292440962805,0.7164748960472074
2024-03-13,0.2459604544,0.2481967198,0.2433052226,0.2472021501,1581.7,0.0050356548228108,0.0050483550415818,0.6446160146512274,0.7163143515283528
2024-03-14,0.2472021501,0.3074523057,0.247121728,0.297504804,9900.5,0.1852239493932243,0.203487930342237,0.8283498284350231,0.7700535597529989
2024-03-15,0.297504804,0.3040628988,0.2876864261,0.2885984179,1867.18,-0.0303942084117057,-0.0299369488500763,0.8287638986428263,0.7715504313285481
2024-03-16,0.2885984179,0.2889570821,0.257924567,0.257924567,2761.85,-0.1123689981403238,-0.1062855823091468,0.9027404815071898,0.7866581193686731
2024-03-17,0.257924567,0.2690920878,0.2557304866,0.2690885846,1940.95,0.0423734699691758,0.043284041260017,0.9065546438597667,0.7869110615505693
2024-03-18,0.2690898766,0.2745494795,0.2651679159,0.2681691754,7295.89,-0.0034226033236367,-0.0034167528933518,0.864999189192516,0.7727759448544351
2024-03-19,0.2681691754,0.2749833368,0.2624497593,0.2644566372,2508.05,-0.0139407375227508,-0.0138440154222139,0.8652211113365311,0.7731023392474466
2024-03-20,0.2644566372,0.2900199457,0.2642218412,0.2897107439,3002.46,0.0912056950585667,0.0954943198529032,0.8647898383331789,0.7881989975992877
2024-03-21,0.2897107439,0.2923860634,0.2835871259,0.2837830494,5987.41,-0.0206729547143231,-0.0204607341108692,0.865097896055904,0.7889746848270306
2024-03-22,0.2837830494,0.3029977257,0.2837806814,0.3029977257,4382.25,0.0655152638711349,0.0677090345622313,0.8807208632876968,0.7964839266629281
2024-03-23,0.3029977257,0.309220063,0.3029977257,0.3073251866,3576.53,0.0141811271874299,0.0142821563759347,0.8552707337798249,0.7962477234134437
2024-03-24,0.3073251866,0.3672624275,0.3072648098,0.3506959597,5603.34,0.1320132096787937,0.141123393041161,0.9225627998189506,0.8227129966838362
2024-03-25,0.3506959597,0.491270849,0.3506758862,0.4912698681,25174.06,0.3370739699282722,0.4008426801388096,1.3093068486157409,0.9931785317345319
2024-03-26,0.4912698681,0.6156917295,0.4664110934,0.6048455623,28972.05,0.2079795501834622,0.2311879917228734,1.3998771953558289,1.0484782608751626
2024-03-27,0.6040746527,1.0148351936,0.5811897397,0.9787759553,127379.7,0.4813296092598632,0.6182245788132816,1.9022158256047164,1.3132487405923263
2024-03-28,0.9787759553,1.5885749181,0.9251069375,1.1998181524,312029.7,0.2036225188477026,0.2258353363740421,1.9480591348668166,1.3490641436509792
2024-03-29,1.1998181524,1.2679385112,0.8906140348,0.9121692526,54396.01,-0.2740997277791487,-0.2397437471875342,2.15615896832741,1.4326886608529144
2024-03-30,0.9121692526,1.1508754152,0.8924946454,0.987508656,47452.79,0.079359705459499,0.0825936668937881,2.1568230968416855,1.434964589325328
2024-03-31,0.987508656,1.0447501646,0.6875700976,0.8676228299,69810.72,-0.1294281698456532,-0.1214023040421835,2.216393712862513,1.453278412977059
2024-04-01,0.8676228299,0.8682347263,0.726152887,0.796002282,20418.37,-0.086155039786382,-0.0825480213657525,2.2415014731556795,1.4626817507756642
2024-04-02,0.796002282,1.0120880814,0.721741211,0.8659940345,37017.47,0.0842759672961349,0.0879290852334515,2.2421207112240418,1.4676723749506215
2024-04-03,0.8659940345,1.2981164165,0.8659940345,1.1477120788,73112.62,0.2816477230137164,0.3253117609091336,2.3422752815515424,1.5350765311288654
2024-04-04,1.1477120788,1.1643472828,0.9771864807,0.9771864807,26433.27,-0.1608482384282983,-0.1485787256663661,2.4147136277829135,1.5594723523407636
2024-04-05,0.9771864807,1.0886182639,0.9094487653,1.053011143,25836.09,0.0747315896682361,0.077594874466216,2.409453590054412,1.561742153249974
2024-04-06,1.053011143,1.0830738741,0.9753351223,1.051516621,31749.62,-0.0014202922639445,-0.0014192841262269,2.4136840913107993,1.5520551840825532
2024-04-07,1.051516621,1.0659634661,0.982138968,1.0311866034,31536.56,-0.0195233416920031,-0.0193339954823216,2.398002975074399,1.5523067884453503
2024-04-08,1.0311866034,1.0437904588,0.9244542714,0.9252956465,15260.32,-0.1083521559849233,-0.1026884528472918,2.440113209461492,1.5639060997644687
2024-04-09,0.9252956465,0.9296224022,0.8392404368,0.8842635213,24679.61,-0.0453581850509001,-0.044344880855332,2.4497489660924123,1.565231926999267
2024-04-10,0.8842635213,1.0115271602,0.8399549601,0.9994603721,26575.49,0.1224603861981384,0.1302743447232148,2.458362307515165,1.5755023122884098
2024-04-11,0.9994603721,0.9994603721,0.8762229598,0.8881040115,12573.74,-0.1181266392300542,-0.1114164840433097,2.505193761962795,1.5900421624897119
2024-04-12,0.8881040115,0.8881040139,0.7617828655,0.7835654952,9413.11,-0.125234214790331,-0.1177097670389252,2.550301571808071,1.6068515560781673
2024-04-13,0.7835654952,0.7835743737,0.7150190553,0.7499696976,8241.93,-0.0438218488960909,-0.0428755449363232,2.521999502494621,1.6090652647822394
